"","AnimalID","Day1_T1","Day1_T2","Day1_T3","Day1_T4","Day2_T1","Day2_T2","Day2_T3","Day2_T4","Day3_T1","Day3_T2","Day3_T3","Day3_T4","Day4_T1","Day4_T2","Day4_T3","Day4_T4","Day5_T1","Day5_T2","Day5_T3","Day5_T4","Probe_D5_T1","Probe_D8_T1"
"295","210222_10",5.218422781,18.5912749,6.894660914,19.28910292,13.65939573,8.677968349,13.75897636,13.99149264,6.932567665,8.257058003,7.622925703,6.783893245,5.114398349,2.799815174,5.01519439,3.935383905,9.013432748,1.758229865,8.491600837,4.293007217,19.81990998,18.88669586
"296","210222_11",2.4444925,15.4321211,22.41986534,4.805855642,17.333749,4.999682467,6.928048053,8.815534344,6.080320948,6.396279753,4.309760371,5.854673964,3.898586436,4.730311162,8.30250452,1.936427472,2.650780811,3.739053232,5.756070333,3.733665537,18.35236157,17.55344991
"297","210222_12",14.70556317,16.06911219,20.47659932,15.95110016,7.581777332,5.344503654,16.65805568,7.463110814,14.8895943,7.339564557,3.501532499,5.517914014,7.995937728,5.475712619,6.396613328,3.638308118,5.313981041,10.2860117,6.708713255,3.792562153,22.15764571,21.30476754
"298","210222_13",18.09183801,15.31772808,2.157893444,15.9597232,9.07495885,8.581281356,11.76312483,10.05984414,3.951051758,8.616948368,14.0953658,7.720900766,14.25933955,9.604799928,7.929672941,5.354113999,7.27179525,9.540691008,4.848221628,19.01357123,17.07844663,17.31130644
"299","210222_14",3.467630376,14.70779641,14.5921783,7.691905805,6.690391509,14.68434241,3.598957279,8.143678361,8.738943966,6.445429508,3.377373403,4.66006485,4.171159517,3.682806407,8.540518084,0.67238762,3.456399699,6.629053196,2.649876905,5.101112942,21.57909479,20.01248924
"300","210222_15",18.90316818,6.203585448,16.92927679,6.391756657,10.55108599,24.08752545,4.664741829,6.119654292,5.818942857,7.560820221,5.640365166,2.421378381,5.500442557,7.01814925,8.007562498,4.783050153,4.034510219,8.530682908,6.472429121,10.45771894,20.57823945,17.42263835
"301","210222_16",3.519065569,15.60106524,11.63866934,13.640441,7.748626845,17.34118079,14.33488139,11.01164937,20.20945989,17.53150376,8.161446201,4.385353259,5.065391084,4.93275817,3.696387102,5.378162296,5.156968658,4.071248397,2.393812528,6.588079309,17.62897913,18.48305601
"302","210222_17",20.56171027,19.18609685,18.90510457,6.751032652,13.61913031,4.274700249,5.460274184,15.51611171,10.73232177,11.56811168,5.267134857,3.596229577,14.42080905,9.538043587,8.788960475,3.017684586,14.11125133,2.352630179,11.04059853,11.15190076,19.75914557,16.93769891
"303","210222_1",19.1209321,18.23757842,1.86499522,17.21377422,12.31744742,6.155248297,9.826926368,16.15363518,5.066892877,6.141204425,6.558662853,4.22539897,7.195444324,11.50582988,6.424618189,6.26359444,5.843419117,11.17308723,6.852381967,15.39691518,18.77515007,17.3534041
"304","210222_2",11.45389228,19.74645321,9.77417025,9.325676664,7.933956359,5.07494347,7.257087198,11.09881546,6.153185305,7.794481923,2.974396115,1.598658498,18.06737861,5.521674318,8.18501077,3.190100821,8.485140702,6.532216956,12.52305626,10.29694896,19.59400605,18.13746394
"305","210222_3",22.68941346,17.0791796,4.76052724,21.55460218,22.38672888,20.18499067,6.902502211,7.111820544,20.45652301,7.723923227,4.354249253,5.229461064,7.947010542,15.94056952,11.06888555,7.485677625,7.614740825,6.137909938,4.512521275,6.626615385,19.97024468,21.59009171
"306","210222_4",15.59044207,27.29980889,23.24298492,22.22600798,21.29871372,16.03807574,4.46519892,19.87225908,6.711626956,12.61133705,4.054493478,2.060524953,6.817612679,10.38156277,3.183011589,2.001131006,2.833264478,14.9321856,10.98242626,6.081838424,21.88157136,21.45476843
"307","210222_5",1.332532253,20.20557169,24.08557388,18.5819795,24.1107772,13.40560625,16.07128446,5.561002649,6.793240612,11.56911352,7.183997753,6.054408787,4.036789532,12.17285574,5.938690909,3.820207702,3.44370376,3.726080976,7.770261612,7.626532555,20.16930959,22.75006024
"308","210222_6",5.97637228,17.21517923,15.8480283,17.44834025,17.25011139,21.26813107,16.80006684,10.63247459,8.455807751,8.075868859,5.034745068,11.1460053,4.708636602,12.33261053,4.514253595,3.904195847,10.28259209,3.404776123,4.472752553,6.292258697,19.2640227,15.28130311
"309","210222_7",20.6364004,9.060427948,10.99850583,14.9123045,20.04903386,2.035763001,7.262843523,4.690800437,1.5334349,6.356014803,2.902600767,5.279260003,5.027362227,8.090878605,7.724954794,4.829843161,1.820740903,4.518436415,6.312699359,2.853325082,18.98583902,17.94688287
"310","210222_8",18.15711265,3.905520555,18.62211827,15.51045667,5.558259482,6.859220067,9.684360199,3.951447618,10.06064565,11.20278141,4.716863015,8.12418287,4.624022998,2.756628865,2.684211615,15.36618121,5.380392252,13.77026196,7.54443337,6.675687587,20.29638199,20.1675589
"311","210222_9",21.48590592,14.588072,9.891666599,6.361249087,15.92865399,3.308877938,5.820201667,6.56441458,4.615584448,3.752169247,9.407912316,5.617294432,2.588450174,4.404018269,2.804389913,4.908187929,3.340293026,4.313852389,4.586524451,4.247174401,20.92035168,18.82328568
"312","221003_10",21.67748629,20.35777688,21.10730172,20.95965508,20.41902594,16.80314366,13.56394702,15.52078877,17.90109278,14.53156138,16.58544889,8.829096671,12.10083048,18.52217312,16.84567,4.697273754,8.051090597,10.7707688,7.065405387,3.499435881,15.73893828,15.6432036
"313","221003_11",3.938394563,13.47991173,13.2219407,20.02752906,15.95573412,14.6731752,8.091217316,15.07386204,7.608913676,8.697812019,6.460017042,5.452701235,2.783379731,3.926161467,5.564956332,1.514528567,5.557520807,8.336603414,3.629281163,2.264645175,20.53800509,16.8228128
"314","221003_12",23.88042885,18.4392568,17.51724947,8.690139275,18.57626721,19.04587278,17.31695018,7.284693359,4.826317328,6.007083536,16.48273095,9.60558576,5.547269792,8.078571947,7.119122618,3.715438562,5.583545459,8.009574273,9.310254304,6.974869858,15.95337927,13.46901841
"315","221003_13",21.45647521,19.26996195,20.63363175,14.63972026,18.66112435,15.12694002,9.338783498,4.841855395,15.73683019,3.830214303,2.991388957,4.611526583,6.087273389,3.595271865,2.677382678,4.044767862,3.514296342,4.16664325,14.4576902,4.705501358,17.78045885,15.65299975
"316","221003_14",3.060355567,23.24121212,18.41401652,19.01011724,7.734757186,18.49161914,7.139800913,7.822199672,5.618076265,10.24163362,4.917000431,10.808789,4.374948513,13.01099081,18.34437794,1.571975967,20.80512851,12.63373547,4.636393016,10.20601109,16.91371865,17.99928527
"317","221003_15",4.33491895,22.85205944,25.04245987,16.95465647,21.17834349,21.82703723,14.39791687,19.3684009,8.298274003,7.551199203,6.808066331,4.750926408,5.419807405,5.753168173,2.748532522,2.458976632,2.001609091,2.800102332,5.552397618,3.57629084,16.30271216,20.14484055
"318","221003_16",4.520648252,22.15876799,19.41866945,6.733370057,18.57775105,7.068067252,4.468362351,17.46988348,6.634270052,5.605430846,8.336030842,8.418679306,5.781246243,6.383213918,4.242448343,3.241521605,5.459533603,3.903012862,3.704629595,3.223386858,19.27384712,19.24654208
"319","221003_17",2.726021313,21.80505125,19.22495058,19.51992145,14.82901415,6.087634194,11.73347939,6.468377146,5.099415581,2.824953179,14.76708814,3.039011356,12.8121319,13.49660618,3.614344731,8.626212654,8.01501893,6.768101755,6.744850199,2.520889113,21.45491549,16.61582057
"320","221003_18",5.617268097,22.32632746,19.41939911,11.47205403,14.30347328,8.186261649,8.061466763,7.250109415,9.484300659,3.967077265,8.142951359,24.51373424,4.196535761,6.354241247,6.431867929,4.740989578,5.921369933,2.205888359,5.079868753,3.74278521,21.49392186,18.5618788
"321","221003_19",21.72550361,28.62939996,19.52896343,23.59438676,6.343783144,6.067205486,4.732316755,3.8676418,6.735193008,3.436534611,5.139684157,1.49087693,3.612161467,10.54336366,10.4829053,4.571108084,6.014726566,7.559689337,7.098709641,7.478503547,17.36923999,16.84951395
"322","221003_1",4.973491141,28.63018104,18.04795021,17.06878625,21.4968133,2.000630818,8.857829084,12.20768277,17.24379214,22.37002755,17.7484995,8.562955426,5.303985672,5.984299559,3.455879291,3.876001512,5.162323945,18.49296531,8.814072927,13.86583158,22.0598284,21.79268191
"323","221003_20",28.65868979,23.329445,23.79055892,23.53018036,22.61062307,8.866107647,3.307330741,10.0568591,7.259231693,21.00445254,11.07050907,5.447975108,23.13243896,12.19691298,20.50495353,9.183399958,21.63964463,18.23112987,16.5491872,13.86947545,19.77255749,20.06038495
"324","221003_21",25.20182918,15.54285362,14.75518316,7.879536361,13.37535588,12.01822695,16.25901379,13.20607874,12.53025552,12.17221476,6.46641739,15.79378129,3.394781199,4.849835043,4.502963863,2.462342787,3.365859811,5.916248763,3.365041444,4.438203143,17.42424215,16.3743627
"325","221003_23",23.13687087,13.3482197,12.87776566,20.35560661,22.38679877,18.85547226,7.786360847,15.88536154,6.30359994,10.74609234,10.8579773,3.2656938,12.54433039,23.62345866,10.39459203,4.727397873,14.50254511,9.296239241,8.789464316,3.831485558,17.20802024,16.63246737
"326","221003_24",18.0078427,20.0380687,21.53478042,10.41588194,18.34430095,20.57395512,13.98167516,11.14957999,5.673617329,9.35477271,10.37705343,6.779442023,9.84604902,6.477024228,18.13992381,17.2191172,5.924319226,4.234165509,8.198727477,3.86980667,17.9884785,15.90992687
"327","221003_25",3.650147521,18.5820348,19.97128134,18.7228496,17.28450577,2.792683603,5.574047862,16.6827999,19.93324334,13.90922944,15.18760885,1.48379846,8.101020014,14.67091734,10.63890049,20.0472608,5.919076846,2.832325393,7.610101204,8.958951763,18.11349873,21.99980784
"328","221003_26",11.22762374,23.89281746,17.36546625,17.92484212,13.2295525,15.14210316,31.72380178,24.43891133,21.27069522,11.57292398,20.34524653,4.52207084,9.649053851,9.085484208,8.075552311,5.491384063,3.366623301,19.66976584,8.373433683,12.24764245,19.55126148,18.32203356
"329","221003_27",5.234812056,22.52298952,20.15503132,19.36115095,13.84050322,10.54279473,3.904857431,9.565069451,4.015567834,13.31532565,8.424809329,5.028519709,3.40228427,9.70333339,13.2173306,11.6710243,9.54103671,6.536399031,12.45368017,8.823851061,19.61666605,18.47728028
"330","221003_28",19.22274558,16.57543502,19.4000451,15.42403266,10.51090222,3.333481249,15.28332066,10.02920141,7.471536699,5.635925881,4.389976397,8.74431977,3.189129273,4.093779002,7.356328595,3.345336288,7.259087845,5.456496344,9.30756535,9.117487199,14.95964484,16.08543824
"331","221003_29",21.69568522,14.43264767,6.951666045,7.672298555,7.112495175,17.35993166,20.54676317,12.36662656,14.2269079,10.78058359,10.67490462,4.803436496,18.34832172,14.29257151,5.400199662,5.544497505,6.221861129,8.395784768,10.36480128,17.05910905,19.57325506,18.30291575
"332","221003_2",22.41921676,18.56546607,16.84558627,14.2755835,7.104156536,4.355695624,16.17293864,13.25303724,10.59860832,9.109864127,7.498612378,8.397881989,8.867506863,6.825096835,14.46781146,2.841333386,2.558989001,8.809871002,9.756894898,6.815766168,20.6293656,18.01448441
"333","221003_30",25.50440675,14.93490236,16.02812484,11.01164293,21.45201142,13.11195886,14.39251353,13.54623203,19.66116173,17.12372799,17.36241913,21.12552504,13.58268096,7.314948687,17.09788653,14.59981524,9.566054966,14.80884117,10.68188328,13.43693809,21.84371743,NA
"334","221003_3",10.0900613,27.34903665,22.66331665,8.297949072,15.90415856,11.65287559,16.89465496,16.99083476,17.50758671,9.523443322,6.596348747,17.66174603,17.67637689,12.75549299,15.10824648,5.618984597,7.220275006,15.90407751,8.110408322,13.30255259,19.11765051,17.83596356
"335","221003_4",3.469380741,22.63056547,17.15901328,14.94548469,22.2459109,15.24670504,4.542543359,8.186521315,9.87352933,16.32278306,13.34521292,2.858111451,7.528345039,5.079287202,5.177847301,2.428233586,7.184384016,3.877123063,9.185197945,3.895185908,19.39279878,19.3594047
"336","221003_5",21.69278831,16.96210654,19.92107991,14.55798413,23.79605858,16.34769872,6.672809543,8.279252079,19.52720484,10.85009256,13.09731529,8.481702304,12.92662677,7.200413738,6.894994412,6.100977448,6.598452906,6.910988026,18.53929564,3.299335203,16.33282578,15.62963092
"337","221003_6",2.451667251,20.41831077,20.42915465,16.75107066,18.1194838,15.44340388,18.07166652,19.33046287,6.090317936,16.59974419,25.30086619,17.5268263,7.586559853,14.56942763,7.054750455,8.95022444,5.291129152,4.434839114,8.588055186,4.207652407,18.54526742,17.29855292
"338","221003_7",8.219648597,21.07788672,25.5157928,17.73315613,30.81163357,3.52514676,17.00991355,8.57907752,15.26332396,10.1372388,4.27492953,11.32133452,3.373010707,2.896226877,2.614182799,4.16011806,4.129662505,10.09156231,17.88811858,8.856973546,20.15628911,21.53718955
"339","221003_8",3.87776766,11.27809876,11.08034469,24.66688187,17.78755567,4.697775874,14.97802671,20.43829777,20.38948681,13.41580794,4.445434557,6.648475847,5.610696471,4.747125436,10.47693232,4.542829191,2.458768215,5.787519229,8.776959742,5.919068041,17.38918553,17.49197041
"340","221003_9",21.19214443,22.83458338,23.5405404,25.03649495,26.93535101,3.198722662,18.99751925,9.39719825,5.534268764,7.717533342,7.456728029,14.15866709,4.260092569,1.865533569,10.77318299,15.08915976,4.516090654,3.909857339,3.907582751,2.330646168,22.13869013,15.60194781
"341","220905_10",8.816554804,20.808463,11.7333885,22.7013906,8.805669923,12.47837289,19.88240541,20.83928763,20.17578259,8.746509781,9.861989035,5.404833203,15.17394949,5.362527611,9.377276569,4.935260422,16.48240952,11.57110107,4.194872516,6.025674083,17.66280698,20.91096709
"342","220905_11",4.493085283,19.12592243,11.02231994,21.84592746,18.7618108,23.61298628,15.94365084,21.76253608,21.48209766,13.11318521,16.18796735,6.681434291,3.248643129,19.35905477,6.118927367,8.747443712,9.688141914,12.76936201,7.828659177,6.787126532,16.57481851,16.78050095
"343","220905_12",23.66754357,22.95384341,23.39650411,21.43921998,18.63991199,2.86394909,4.322763887,3.204384654,12.77304152,21.57587307,15.49727707,18.47647432,25.77826014,15.12148227,20.77717936,2.738641471,4.745181313,3.110461716,8.100233847,8.06318778,17.85156494,16.51603742
"344","220905_13",8.437438574,21.01252077,16.20329972,18.80639922,16.20105412,7.247109581,18.72386964,8.227366854,15.93152355,6.653589359,1.241591141,8.895839813,6.408010605,14.48671648,5.397866808,3.166318591,3.191508743,8.876811398,3.887621644,3.241039296,15.57560813,14.65245109
"345","220905_14",13.44896739,6.733470296,12.72307534,7.98779671,7.973561399,9.027671768,14.30436854,8.576651776,14.04904528,3.819498531,13.96386283,7.02915113,7.831440611,4.012425092,8.233716171,5.339731815,1.863403207,4.698902472,5.709012824,6.321407982,18.15685359,16.35452497
"346","220905_15",22.59272832,7.12710271,11.74113739,5.234562748,12.76507176,3.459129046,4.097582044,4.614453687,1.893092813,3.218251925,3.437600941,7.139348947,7.303920955,5.410808664,4.115527175,4.271109676,2.503778553,4.48380566,6.03109418,4.112026929,17.71153787,16.9984545
"347","220905_16",14.28529015,15.72818837,18.13915524,14.19580102,10.13088351,9.54689799,7.858409865,7.187910805,2.936513143,7.915072731,5.422850887,5.044502656,3.693907085,5.388708122,4.16617704,4.165514639,3.980854995,5.31034958,6.338032407,9.246626405,15.79411329,16.87717529
"348","220905_17",19.78227254,13.20360363,16.67516742,7.212106558,3.422588311,4.072044898,4.205876329,4.545368905,17.4118115,4.931573697,5.149263749,2.605097151,5.806445925,7.919559439,5.467262396,1.303125631,7.427288087,8.23537891,6.945719131,3.929970661,15.80614786,14.32003686
"349","220905_18",21.3274183,21.79182069,20.27829067,20.90531681,23.09099023,18.92426147,7.143636277,17.00446584,4.624599654,1.863390801,8.16697226,5.255132649,9.128654906,12.24584835,7.051827685,8.724108904,7.050320265,5.299099256,7.244743812,4.819319491,18.97089501,14.56691543
"350","220905_19",26.49838409,19.79027221,28.00754879,19.9595709,25.97548703,4.510287138,8.253303552,17.50048014,23.36987565,22.24811915,9.320591738,14.47391172,17.35018155,19.11663314,16.43732203,8.913970567,12.87912506,19.54691691,10.15492255,9.535979798,22.90041013,16.45039676
"351","220905_1",22.78155102,20.55819854,20.05512595,19.19808691,16.66899306,7.701454715,2.977524605,15.15458694,8.389584217,6.138180834,11.89952702,3.726226151,14.3950878,14.88100557,3.05777183,3.725509841,2.315338767,18.43348438,4.772827485,7.666438186,21.60421087,19.29470122
"352","220905_20",3.661927718,18.84829017,17.5146986,17.10398302,19.13509252,15.88408513,13.36587579,7.425944706,23.54243471,5.713793858,6.486583687,7.179280025,22.08933115,9.912099646,6.5701828,8.770150774,15.45981464,5.45272914,24.05066175,8.233251052,20.53396764,23.53880936
"353","220905_21",29.73509952,21.10822145,21.06201669,1.477506274,23.01228715,10.42641725,10.3202366,3.754030218,10.72891163,14.66465752,17.21002505,4.665836205,7.10252784,8.370195909,5.057175827,7.791609636,11.5966311,4.663734653,6.473999436,7.519734322,18.90736534,16.44927538
"354","220905_22",19.27126826,22.99228379,7.575599175,21.62336171,6.110843449,20.41619147,6.207065127,13.84724672,37.46087384,9.668860927,10.20917733,5.974569153,3.095662921,5.583973572,9.373407698,6.40829602,6.558400305,18.39264199,24.63811298,10.33664033,22.97140919,18.71074503
"355","220905_23",9.990396981,24.31208306,17.1169638,17.83730745,19.8235217,12.85528703,13.54140446,10.82826544,14.82589904,6.399146279,15.50894751,5.445297345,6.194388793,8.228655726,6.332262337,6.186615936,9.784201184,6.613916092,7.517112646,4.105423251,23.20185122,18.95162756
"356","220905_24",4.331914433,19.69988897,13.80532107,19.96372986,16.08112579,12.32717205,22.55085469,7.571755472,9.065065709,11.21193444,8.535550158,2.995790645,2.872366277,13.60152216,8.115926039,2.582792617,4.503383819,8.052621647,5.388552491,6.021792843,24.32755425,20.26165341
"357","220905_25",2.954493103,20.00838742,10.24417354,23.0308218,11.13560296,5.285771031,5.644479104,5.54693659,13.80827703,3.443020685,4.265538356,4.817226071,4.029184865,4.647061943,3.870694673,2.088900397,9.44198256,6.299878627,8.436012232,4.622847405,19.3887513,18.83831765
"358","220905_26",25.76334203,19.9611151,21.84734593,16.95404344,23.13168895,20.05700332,13.11834808,6.90455171,16.39275145,3.807797763,1.841953073,5.536533308,13.18954595,6.833191983,4.979507822,7.946150412,10.53030052,4.897092061,3.735537859,4.639728541,15.33413146,13.21721831
"359","220905_27",23.49317549,6.758094973,22.87195654,21.22477525,5.698981837,5.114137591,3.64668343,5.928220851,11.36709273,4.146526522,3.50462672,19.55272362,1.91150087,6.143038137,6.565472998,4.046921379,5.501090618,3.432710005,13.2237309,11.33373141,20.79665496,22.62567281
"360","220905_28",20.91666545,20.54378069,12.4168611,3.411917111,14.92747663,7.466523114,9.115264828,3.513464194,4.761638315,21.19126319,6.135585376,2.967911997,6.753083241,6.592961649,5.904771167,2.023450332,9.461374303,7.105530651,7.608863818,3.435363069,17.89977127,16.10438741
"361","220905_29",20.02070003,16.75143147,15.98426273,15.6621573,10.24133622,3.073423111,6.097753406,19.59395688,18.81972952,16.29620074,16.20357803,16.28622982,4.14957203,3.884162936,6.068538979,11.97301426,3.74614272,21.74004833,8.124395163,5.469157234,17.81523847,20.52223493
"362","220905_2",23.23997431,21.37850257,19.71932077,7.656453662,15.38651592,8.001300582,20.68237895,19.18000025,19.09254751,18.83492911,7.151119715,19.57253651,8.521118536,11.86794234,7.963397186,23.12083353,5.40719911,12.71484734,10.14515313,6.150716656,17.89489417,18.23129984
"363","220905_3",21.02474975,17.49480352,14.75954525,17.95311476,17.83024955,15.96379443,16.61241283,13.92444059,5.411235388,5.850729019,5.342130119,5.089888048,10.72161895,19.78323036,9.034474576,2.640057899,3.610491902,5.732676649,11.30064401,19.84363922,18.75702433,24.08060286
"364","220905_4",26.04241143,21.76135932,20.20759713,2.847208705,20.50748899,14.39104387,17.72269679,3.965729946,12.72000721,6.324138178,7.180202642,4.17098997,3.572157614,20.7296979,18.38837535,3.846892809,2.343244684,3.777917068,5.570339706,4.55035045,17.35223946,18.31051628
"365","220905_5",21.16970352,23.40233277,18.35555191,14.94386468,18.18448696,15.57798055,19.38948559,7.713336232,7.458011637,8.857025617,12.73874252,22.46916261,7.887036294,9.635723664,6.614538586,3.826071659,7.464914668,5.899955839,15.241712,18.34891885,17.36126291,19.45768307
"366","220905_6",2.283532934,10.32919294,19.72791845,23.20225909,8.646661991,8.953438315,13.52818094,7.791469454,14.71259953,9.814392958,7.073327009,9.031919291,9.541282676,7.575484006,4.249004103,5.245906834,3.328071413,4.150950771,8.649592752,5.763540181,17.55074084,16.61426158
"367","220905_7",25.11751516,19.59695907,12.1723618,17.07257135,16.78036411,18.08514569,14.47883393,18.58777686,7.304844851,8.528171666,10.31571963,8.40925984,13.98263089,16.64353817,18.17868921,5.284775655,10.69740662,9.938267648,7.994320014,9.505425818,19.27688156,15.01269967
"368","220905_8",8.111488013,27.90704182,14.75511412,18.20581104,22.59136948,15.20062395,14.14934794,8.442965508,19.35565712,6.895715003,6.396307016,3.058215114,3.316127684,5.141474344,7.842202088,5.866061507,6.157350242,7.339692611,4.798457671,2.504896409,15.24224332,15.05740409
"369","220905_9",22.38694772,22.26846755,22.64098003,20.86307629,9.032998608,5.057191525,20.11298653,9.031138552,7.875673522,16.07737574,23.2996671,4.604932264,12.00331105,8.953427212,9.832511482,4.270096413,6.19707377,8.610087464,6.112181069,6.915039528,23.72507663,20.18300892
"370","220704_10",25.46162983,20.06827737,24.59514609,24.01798266,18.74131406,17.77657284,15.36789506,9.342381682,6.184424836,4.670672259,10.9520277,13.99892446,15.20209726,13.49945675,3.490407752,3.79537747,2.99071608,8.336374017,13.95624879,4.827604629,18.28339474,16.56927474
"371","220704_12",8.923490492,12.99931739,24.65076739,16.57511019,22.15372377,24.56888913,21.3846334,17.18190628,5.829753526,6.084377943,14.2512689,3.44914734,13.48992317,5.975157086,9.114480129,12.10983378,7.602047206,19.59247264,6.257629125,8.134976534,19.39242891,16.84228928
"372","220704_13",3.805811923,24.55754979,26.63107592,22.44917514,18.88428038,17.9396351,21.82220098,8.573299417,19.58890737,21.85102114,14.02007072,6.097223892,11.83197357,8.57625358,8.5315371,5.31875711,3.841754052,4.553009608,6.588058885,5.87617648,21.90712429,17.98622201
"373","220704_14",14.86229928,23.86748545,30.60939802,25.74557309,20.89423227,19.57033873,17.79196995,18.46263472,15.9471272,13.91431311,9.404576521,14.4208883,15.66153174,18.86632343,13.19846602,12.18601596,4.494988699,5.898393851,12.7482779,13.43219815,19.56933054,19.98875445
"374","220704_15",23.64501757,24.53053271,23.0567263,11.84555496,7.269438414,15.54221312,16.83945665,16.89920974,13.1121921,9.477245654,13.05996355,6.084760641,16.76416111,5.099798655,9.121385586,2.897198608,4.293139384,10.04545914,16.41172175,10.73646101,22.89528502,21.54571716
"375","220704_16",26.2106162,27.37023938,23.0935173,25.90751573,22.5248891,19.59943121,21.49359646,21.26037302,22.07498548,19.05375148,20.30876761,16.34000968,7.837902366,16.10099539,19.95357391,4.813349227,3.749727126,4.96916778,7.331813427,9.545992196,19.42399292,15.21406939
"376","220704_17",20.69993109,17.25408901,15.83546942,9.899754591,18.42833152,10.70044948,21.16459729,18.17317575,8.954371713,18.47461038,4.056713986,2.374162978,10.76249707,23.3801823,16.26281249,1.742419381,2.428131155,21.58315932,2.422112359,7.317222574,21.05383268,18.81768083
"377","220704_2",5.342124962,21.84422953,9.063325702,4.830131371,19.98846635,6.377227492,23.04607703,17.26619261,10.18836835,5.736994,20.35488228,14.8943739,8.195287679,2.660781851,11.6619625,5.132486171,5.350550518,13.69180074,5.966884363,7.92264743,18.75545645,22.40866625
"378","220704_3",20.9745482,18.90335111,18.53237641,20.67297068,24.40187376,4.327662388,17.54151279,10.16467977,18.48173213,4.355229114,9.314639663,9.815021603,12.32064683,6.433341995,5.205411027,4.723039181,21.24641105,9.31317229,6.340231957,6.281449765,18.54146259,18.69848184
"379","220704_4",23.09286158,16.260338,13.91904888,17.69894522,15.48646376,19.66545622,20.27815344,16.4511827,7.483313361,11.3838232,8.898919386,8.907447534,7.329234145,3.410411618,8.139562418,4.063725123,4.138469254,4.310548331,8.787212287,4.846552176,16.52743873,18.78108363
"380","220704_6",5.533276073,20.96439059,18.79949106,19.62587357,10.37661797,23.15968696,23.95480859,4.128507397,20.63533421,14.97866687,16.80227905,18.0513908,6.823124623,9.157629992,12.9119248,4.67208291,7.634192689,4.350756958,7.670027608,4.250996146,18.07628857,18.10056967
"381","220704_7",4.373206506,22.65112601,20.23402646,21.40143754,19.71835079,3.890704789,7.500834578,17.84283512,13.68497431,9.913087968,15.92279803,10.28769709,7.216094211,19.2115679,9.720821477,4.161255505,2.354320084,9.667917199,14.68348268,10.48299568,20.67178925,19.84849634
"382","220704_8",2.587406001,21.88388035,23.22932484,24.63169741,18.21832975,19.26398579,17.83428771,17.09114832,15.26882872,14.95004419,15.72144541,14.29020546,15.39008399,17.384827,6.906927177,5.227003185,3.994606909,15.69082846,8.440210861,4.453438201,20.31462684,18.13535997
"383","220704_9",22.65155449,24.73325352,20.81500798,19.67327706,19.80842637,19.06511099,21.33565007,17.95728534,18.19623915,16.68013449,18.79984873,13.86422333,16.35854779,18.01129498,15.61585637,5.848038559,5.777705672,5.806450649,5.294937728,8.215888239,17.83848399,16.80798612
